country,all,medicines,supplies,equipment,protective,year,type,order,Name-Original,Reporter,Code,Name,ISO-3A,iso3c,iso2c,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Turkey,0.0009018822161052577,0.0,0.0028694027664656883,2.1659919028340084e-05,0.0,2019,tariff_rta,,,,,Turkey,TUR,TUR,TR,Turkey,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153
Turkey,2918191471.0,1198425236.0,340854846.0,230588197.0,1148323192.0,2019,export,,,,,Turkey,TUR,TUR,TR,Turkey,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153
Turkey,0.12300000000000001,0.025,0.171,0.13,0.18899999999999997,2019,tariff_bound,137.0,Turkey,792,792,Turkey,TUR,TUR,TR,Turkey,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153
Turkey,0.6920000000000001,0.938,0.674,0.62,0.494,2019,tariff_bcoverage,137.0,Turkey,792,792,Turkey,TUR,TUR,TR,Turkey,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153
Uganda,0.027000000000000003,0.0,0.025,0.011000000000000001,0.17800000000000002,2019,tariff_applied,,,,,Uganda,UGA,UGA,UG,Uganda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269
Uganda,0.625,,0.625,,,2019,tariff_bound,138.0,Uganda,800,800,Uganda,UGA,UGA,UG,Uganda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269
Uganda,0.05,0.0,0.129,0.0,0.0,2019,tariff_bcoverage,138.0,Uganda,800,800,Uganda,UGA,UGA,UG,Uganda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269
Ukraine,0.018000000000000002,0.0,0.026000000000000002,0.012,0.04,2019,tariff_applied,,,,,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,0.0005811972959343261,0.0,0.000251923076923077,0.00029761904761904765,0.005194805194805194,2019,tariff_rta,,,,,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,420268145.49,238146083.78,64887827.50999999,18311212.990000002,98923021.21000001,2019,export,,,,,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,0.023,0.0,0.038,0.013000000000000001,0.046,2019,tariff_bound,139.0,Ukraine,804,804,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,139.0,Ukraine,804,804,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
United Arab Emirates,0.031,0.0,0.031,0.046,0.05,2019,tariff_applied,,,,,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United Arab Emirates,0.10400000000000001,0.0,0.139,0.11599999999999999,0.138,2019,tariff_bound,140.0,United Arab Emirates,784,784,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United Arab Emirates,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,140.0,United Arab Emirates,784,784,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United States of America,0.009000000000000001,0.0,0.02,0.001,0.021,2019,tariff_applied,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,2.5408670931058992e-05,0.0,1.6534391534391532e-05,0.0,6.289978678038379e-05,2019,tariff_rta,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,116566812932.0,40315942139.0,33229943238.0,29072129716.0,13948797839.0,2019,export,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,0.009000000000000001,0.0,0.018000000000000002,0.0,0.022000000000000002,2019,tariff_bound,141.0,United States of America,840,840,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,141.0,United States of America,840,840,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
Uruguay,0.078,0.077,0.102,0.023,0.154,2019,tariff_applied,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,0.07078608837657673,0.07407989781536294,0.08844363783020771,0.02264584743468255,0.08557905138339919,2019,tariff_rta,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,113862796.0,80104016.0,26497700.0,5194519.0,2066561.0,2019,export,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,0.292,0.35,0.26899999999999996,0.29,0.26899999999999996,2019,tariff_bound,142.0,Uruguay,858,858,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,142.0,Uruguay,858,858,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Vanuatu,0.031,0.0,0.047,0.004,0.156,2019,tariff_applied,,,,,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
Vanuatu,0.195,0.0,0.254,0.18,0.406,2019,tariff_bound,143.0,Vanuatu,548,548,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
Vanuatu,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,143.0,Vanuatu,548,548,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
"Venezuela, Bolivarian Republic of",0.10800000000000001,0.08800000000000001,0.12,0.085,0.177,2019,tariff_applied,,,,,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
"Venezuela, Bolivarian Republic of",0.31,0.314,0.33299999999999996,0.271,0.34700000000000003,2019,tariff_bound,144.0,"Venezuela, Bolivarian Republic of",862,862,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
"Venezuela, Bolivarian Republic of",1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,144.0,"Venezuela, Bolivarian Republic of",862,862,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
Viet Nam,0.027999999999999997,0.008,0.043,0.002,0.114,2019,tariff_applied,,,,,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,0.007151141904644442,0.003694499113475178,0.006553277697145623,0.0004761904761904762,0.017775633043057574,2019,tariff_rta,,,,,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,0.039,0.02,0.055999999999999994,0.002,0.127,2019,tariff_bound,145.0,Viet Nam,704,704,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,145.0,Viet Nam,704,704,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Yemen,0.054000000000000006,0.047,0.054000000000000006,0.05,0.077,2019,tariff_applied,,,,,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Yemen,0.192,0.17800000000000002,0.192,0.196,0.212,2019,tariff_bound,146.0,Yemen,887,887,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Yemen,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,146.0,Yemen,887,887,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Zambia,0.038,0.0,0.026000000000000002,0.04,0.158,2019,tariff_applied,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.002717391304347826,0.0,0.0,0.0,0.020833333333333336,2019,tariff_rta,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,73378482.0,3358612.0,450413.0,346343.0,69223114.0,2019,export,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.7,,0.7,,,2019,tariff_bound,147.0,Zambia,894,894,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.063,0.0,0.161,0.0,0.0,2019,tariff_bcoverage,147.0,Zambia,894,894,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zimbabwe,0.071,0.037000000000000005,0.107,0.022000000000000002,0.188,2019,tariff_applied,,,,,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,0.01705922330097087,0.013541666666666667,0.024411111111111113,0.0,0.03254705882352941,2019,tariff_rta,,,,,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,1.083,,1.5,,0.25,2019,tariff_bound,148.0,Zimbabwe,716,716,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,0.031,0.0,0.065,0.0,0.063,2019,tariff_bcoverage,148.0,Zimbabwe,716,716,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Afghanistan,0.0373780487804878,0.0203125,0.034375,0.04961538461538462,0.04375,2019,tariff_rta,,,,,Afghanistan,AFG,AFG,AF,Afghanistan,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,0.064,0.05,0.07400000000000001,0.045,0.128,2019,tariff_bound,1.0,Afghanistan,004,004,Afghanistan,AFG,AFG,AF,Afghanistan,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,0.956,1.0,0.968,1.0,0.688,2019,tariff_bcoverage,1.0,Afghanistan,004,004,Afghanistan,AFG,AFG,AF,Afghanistan,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Azerbaijan,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Azerbaijan,AZE,AZE,AZ,Azerbaijan,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Baku,49.8932,40.3834
Bahamas,0.07139705882352941,0.0,0.0872972972972973,0.01769230769230769,0.22296296296296297,2019,tariff_rta,,,,,Bahamas,BHS,BHS,BS,"Bahamas, The",Latin America & Caribbean ,,High income,Not classified,Nassau,-77.339,25.0661
Belarus,0.019121857923497267,0.033023809523809525,0.03235294117647059,0.0010204081632653062,0.01005609756097561,2019,tariff_rta,,,,,Belarus,BLR,BLR,BY,Belarus,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Minsk,27.5766,53.9678
Bosnia and Herzegovina,0.00037921348314606736,0.0,0.0013235294117647058,0.0,0.0,2019,tariff_rta,,,,,Bosnia and Herzegovina,BIH,BIH,BA,Bosnia and Herzegovina,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Sarajevo,18.4214,43.8607
Faeroe Islands,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Faeroe Islands,FRO,FRO,FO,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926
Serbia,0.0013073852295409183,0.0,0.0041194968553459116,0.0,0.0,2019,tariff_rta,,,,,Serbia,SRB,SRB,RS,Serbia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Belgrade,20.4656,44.8024
Germany,136183379168.292,78191118855.4913,20099215076.3568,20832007803.956303,17061037432.487902,2019,export,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Netherlands,73094342560.04329,42089666994.0918,13434527307.0882,12103759523.777,5466388735.0863,2019,export,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Belgium,65779175221.8014,48902966181.0533,7888740259.0664,4713835472.8553,4273633308.8264,2019,export,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Ireland,65342278507.4407,46265159290.2355,13103668082.2083,3292186927.2764,2681264207.7205,2019,export,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
France,49948858808.3687,32444568819.3699,6859805339.1815,4384069189.099799,6260415460.7175,2019,export,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
Italy,42854840048.361496,32153915505.0111,2793904697.0573,2694320590.303,5212699255.9901,2019,export,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
United Kingdom,38234099932.235,24505144207.5639,5767906183.000501,4223761793.5934005,3737287748.0772,2019,export,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
Spain,16594140509.481102,10725201079.734201,3202248903.3306003,703824415.6457,1962866110.7706,2019,export,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Austria,14860546084.978699,8078136442.251699,3882171304.3802,933341511.3656,1966896826.9812,2019,export,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Sweden,13708847086.4436,9363029182.0478,2324967401.199,830945698.0983,1189904805.0985,2019,export,,,,,Sweden,SWE,SWE,SE,Sweden,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327
Sweden,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Sweden,SWE,SWE,SE,Sweden,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327
Sweden,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Sweden,SWE,SWE,SE,Sweden,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327
Sweden,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Sweden,SWE,SWE,SE,Sweden,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327
Denmark,10623442464.436602,5851614721.3799,3106864539.3280997,568931110.4071001,1096032093.3215,2019,export,,,,,Denmark,DNK,DNK,DK,Denmark,Europe & Central Asia,,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Denmark,DNK,DNK,DK,Denmark,Europe & Central Asia,,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Denmark,DNK,DNK,DK,Denmark,Europe & Central Asia,,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Denmark,DNK,DNK,DK,Denmark,Europe & Central Asia,,High income,Not classified,Copenhagen,12.5681,55.6763
Poland,9725834151.0218,3622864145.2177,1419907849.4451,1155427664.0514998,3527634492.3075,2019,export,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Hungary,8299308713.3427,5152740432.7328005,1335685746.4642,379935297.3395,1430947236.8062,2019,export,,,,,Hungary,HUN,HUN,HU,Hungary,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Hungary,HUN,HUN,HU,Hungary,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Hungary,HUN,HUN,HU,Hungary,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Hungary,HUN,HUN,HU,Hungary,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Czech Republic,6692569128.6412,2452394427.0913,897907569.9409,823841611.5904,2518425520.0186,2019,export,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Slovenia,6243622157.059,5310525837.5479,225805436.15260002,276132794.1338,431158089.22470003,2019,export,,,,,Slovenia,SVN,SVN,SI,Slovenia,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546
Slovenia,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Slovenia,SVN,SVN,SI,Slovenia,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546
Slovenia,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Slovenia,SVN,SVN,SI,Slovenia,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546
Slovenia,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Slovenia,SVN,SVN,SI,Slovenia,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546
Finland,2864630526.8669,487072714.88060004,542385934.3702999,1630654300.8441,204517576.7719,2019,export,,,,,Finland,FIN,FIN,FI,Finland,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Finland,FIN,FIN,FI,Finland,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Finland,FIN,FIN,FI,Finland,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Finland,FIN,FIN,FI,Finland,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Greece,2439700837.7872,2120209074.7794,86632331.84390001,55713373.737799995,177146057.4261,2019,export,,,,,Greece,GRC,GRC,GR,Greece,Europe & Central Asia,,High income,Not classified,Athens,23.7166,37.9792
Greece,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Greece,GRC,GRC,GR,Greece,Europe & Central Asia,,High income,Not classified,Athens,23.7166,37.9792
Greece,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Greece,GRC,GRC,GR,Greece,Europe & Central Asia,,High income,Not classified,Athens,23.7166,37.9792
